"scientificName","scientificNameAuthorship","taxonID","kingdom","phylum","class","order","suborder","infraorder","family","genus","subgenus","specificEpithet","infraspecificEpithet","taxonRank","institutionCode","collectionCode","catalogNumber","datasetName","occurrenceID","recordedBy","recordNumber","fieldNumber","eventDate","year","month","day","basisOfRecord","locality","locationRemarks","island","stateProvince","country","countryCode","coordinateUncertaintyInMeters","georeferencedBy","georeferenceVerificationStatus","georeferenceProtocol","georeferenceRemarks","habitat","verbatimDepth","verbatimElevation","occurrenceStatus","samplingProtocol","occurrenceRemarks","individualCount","sex","establishmentMeans","provincialStatus","nationalStatus","identifiedBy","identificationQualifier","identificationRemarks","previousIdentifications","bibliographicCitation","associatedReferences","MAP_LABEL","DESC"
"Symphyotrichum subspicatum","(Nees) G.L.Nesom",79303,"Plantae","Tracheophyta","Magnoliopsida","Asterales","",NA,"Asteraceae","Symphyotrichum",NA,"Symphyotrichum subspicatum","","species","UBC","UBCVascular","V251380","","15BD84E2-DA53-5747-90B2-0C186D177CA3","Frank Lomer","10294",NA,"2016-09-13",2016,9,13,"PRESERVED_SPECIMEN","District of West Vancouver, Cypress Bowl Road, west side, south of Hollyburn Lodge parking lot",NA,NA,"British Columbia","Canada","CA",NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2019)",NA,"Frank Lomer",NA,NA,NA,NA,NA,"CWHvm2","Montane Very Wet Maritime Coastal Western Hemlock Zone"
"Symphytum officinale","L.",55724,"Plantae","Tracheophyta","Magnoliopsida","Boraginales","",NA,"Boraginaceae","Symphytum",NA,"Symphytum officinale","","species","iNaturalist","Observations","87231236","","https://www.inaturalist.org/observations/87231236","Maddie Edmonds","",NA,"2021-07-15",2021,7,15,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",76,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"exotic","SNA (2001)",NA,"Maddie Edmonds",NA,NA,NA,NA,NA,"CWHvm2","Montane Very Wet Maritime Coastal Western Hemlock Zone"
"Tanacetum vulgare","L.",55971,"Plantae","Tracheophyta","Magnoliopsida","Asterales","",NA,"Asteraceae","Tanacetum",NA,"Tanacetum vulgare","","species","iNaturalist","Observations","98394798","","https://www.inaturalist.org/observations/98394798","John D Reynolds","",NA,"2021-06-25",2021,6,25,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",5,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"exotic","SNA (2019)",NA,"John D Reynolds",NA,NA,NA,NA,NA,"CWHvm2","Montane Very Wet Maritime Coastal Western Hemlock Zone"
"Taraxacum officinale agg.","",47602,"Plantae","Tracheophyta","Magnoliopsida","Asterales","",NA,"Asteraceae","Taraxacum",NA,"Taraxacum officinale","","species","iNaturalist","Observations","98939056","","https://www.inaturalist.org/observations/98939056","Kate McKeown","",NA,"2021-09-23",2021,9,23,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",48,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"exotic","SNA (2001)",NA,"Kate McKeown",NA,NA,NA,NA,NA,"CWHvm2","Montane Very Wet Maritime Coastal Western Hemlock Zone"
"Taxus brevifolia","Nutt.",55209,"Plantae","Tracheophyta","Pinopsida","Pinales","",NA,"Taxaceae","Taxus",NA,"Taxus brevifolia","","species","iNaturalist","Observations","169646994","","https://www.inaturalist.org/observations/169646994","Else Mikkelsen","",NA,"2023-06-25",2023,6,25,"Human Observation","",NA,NA,"British Columbia","Canada","CA",4,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2000)",NA,"",NA,NA,NA,NA,NA,"CWHvm2","Montane Very Wet Maritime Coastal Western Hemlock Zone"
"Thuja plicata","Donn ex D. Don",48252,"Plantae","Tracheophyta","Pinopsida","Pinales","",NA,"Cupressaceae","Thuja",NA,"Thuja plicata","","species","iNaturalist","Observations","59103611","","https://www.inaturalist.org/observations/59103611","John D Reynolds","",NA,"2020-09-02",2020,9,2,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",5,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"John D Reynolds",NA,NA,NA,NA,NA,"CWHvm2","Montane Very Wet Maritime Coastal Western Hemlock Zone"
"Tiarella trifoliata var. trifoliata","L.",51649,"Plantae","Tracheophyta","Magnoliopsida","Saxifragales","",NA,"Saxifragaceae","Tiarella",NA,"Tiarella trifoliata","trifoliata","varietas","iNaturalist","Observations","99637770","","https://www.inaturalist.org/observations/99637770","Kate McKeown","",NA,"2021-09-23",2021,9,23,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2000)",NA,"Kate McKeown",NA,NA,NA,NA,NA,"CWHvm2","Montane Very Wet Maritime Coastal Western Hemlock Zone"
"Tiarella trifoliata var. unifoliata","L.",81427,"Plantae","Tracheophyta","Magnoliopsida","Saxifragales","",NA,"Saxifragaceae","Tiarella",NA,"Tiarella trifoliata","unifoliata","varietas","USCH","MAIN","","","c53eb8c2-2f41-474b-acb1-6c75695abd45","Straley, Gerald","8654",NA,"1995-07-16",1995,7,16,"PRESERVED_SPECIMEN","West Vancouver",NA,NA,"British Columbia","Canada","CA",NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2000)",NA,"Straley, Gerald",NA,NA,NA,NA,NA,"CWHvm2","Montane Very Wet Maritime Coastal Western Hemlock Zone"
"Triantha glutinosa","Michx.",169913,"Plantae","Tracheophyta","Liliopsida","Alismatales","",NA,"Tofieldiaceae","Triantha",NA,"Triantha glutinosa","","species","UBC","UBCVascular","V165831","","8D334717-4948-2549-941B-9BFC6633BB1C","R.J. Gornall","222",NA,"1977-07-14",1977,7,14,"PRESERVED_SPECIMEN","ca. 15 miles northwest of Vancouver, Cypress Provincial Park, near Yew Lake",NA,NA,"British Columbia","Canada","CA",NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2000)",NA,"R.J. Gornall",NA,NA,NA,NA,NA,"CWHvm2","Montane Very Wet Maritime Coastal Western Hemlock Zone"
"Triantha occidentalis ssp. brevistyla","(S. Watson) R.R. Gates",238899,"Plantae","Tracheophyta","Liliopsida","Alismatales","",NA,"Tofieldiaceae","Triantha",NA,"Triantha occidentalis","brevistyla","subspecies","UBC","UBCVascular","V245038","","7B400B88-2DBA-3742-BB3E-8F349112B53A","Qianshi Lin, Evan Hersh","16-081301",NA,"2016-08-13",2016,8,13,"PRESERVED_SPECIMEN","Cypress Mountain, near Yew Lake",NA,NA,"British Columbia","Canada","CA",NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2000)",NA,"Qianshi Lin",NA,NA,NA,NA,NA,"CWHvm2","Montane Very Wet Maritime Coastal Western Hemlock Zone"
"Trichophorum cespitosum","(L.) Hartm.",204169,"Plantae","Tracheophyta","Liliopsida","Poales","",NA,"Cyperaceae","Trichophorum",NA,"Trichophorum cespitosum","","species","iNaturalist","Observations","27736448","","https://www.inaturalist.org/observations/27736448","Alison Northup","",NA,"2019-06-16",2019,6,16,"Human Observation","",NA,NA,"British Columbia","Canada","CA",352,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2019)",NA,"",NA,NA,NA,NA,NA,"CWHvm2","Montane Very Wet Maritime Coastal Western Hemlock Zone"
"Trifolium hybridum","L.",61824,"Plantae","Tracheophyta","Magnoliopsida","Fabales","",NA,"Fabaceae","Trifolium",NA,"Trifolium hybridum","","species","iNaturalist","Observations","132516483","","https://www.inaturalist.org/observations/132516483","pdawson9229","",NA,"2022-08-27",2022,8,27,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"exotic","SNA (2001)",NA,"pdawson9229",NA,NA,NA,NA,NA,"CWHvm2","Montane Very Wet Maritime Coastal Western Hemlock Zone"
"Trifolium microdon","H. & A.",57079,"Plantae","Tracheophyta","Magnoliopsida","Fabales","",NA,"Fabaceae","Trifolium",NA,"Trifolium microdon","","species","RBCM","V","V155732","","RBCM:Botany:V155732","Adolf Ceska; Oldriska Ceska","s.n.",NA,"1977-06-05",1977,6,5,"PRESERVED_SPECIMEN","",NA,NA,"British Columbia","Canada","CA",NA,"","","","",NA,NA,NA,"present",NA,NA,1,NA,"native","S3S4",NA,"Jenifer Penny",NA,NA,NA,NA,NA,"CWHvm2","Montane Very Wet Maritime Coastal Western Hemlock Zone"
"Trifolium pratense","L.",51875,"Plantae","Tracheophyta","Magnoliopsida","Fabales","",NA,"Fabaceae","Trifolium",NA,"Trifolium pratense","","species","iNaturalist","Observations","59223800","","https://www.inaturalist.org/observations/59223800","Derek Killby","",NA,"2020-09-11",2020,9,11,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",15,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"exotic","SNA (2001)",NA,"Derek Killby",NA,NA,NA,NA,NA,"CWHvm2","Montane Very Wet Maritime Coastal Western Hemlock Zone"
"Trifolium repens","L.",55745,"Plantae","Tracheophyta","Magnoliopsida","Fabales","",NA,"Fabaceae","Trifolium",NA,"Trifolium repens","","species","iNaturalist","Observations","51721205","","https://www.inaturalist.org/observations/51721205","Bridget Spencer","",NA,"2020-07-01",2020,7,1,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",8,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"exotic","SNA (2001)",NA,"Bridget Spencer",NA,NA,NA,NA,NA,"CWHvm2","Montane Very Wet Maritime Coastal Western Hemlock Zone"
"Trisetum canescens","Buckley",64229,"Plantae","Tracheophyta","Liliopsida","Poales","",NA,"Poaceae","Trisetum",NA,"Trisetum canescens","canescens","species","CMN","CAN","CAN 590881","","0c2803a1-c01e-01e4-cb94-5737a77c423d","Peterson, Paul M. ; Saarela, Jeffery M.","18754",NA,"2004-07-29",2004,7,29,"PRESERVED_SPECIMEN","Just below Cypress Ski Resort in Cypress Provincial Park, north of Vancouver.",NA,NA,"British Columbia (Prov.)","Canada","CA",NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2000)",NA,"",NA,NA,NA,NA,NA,"CWHvm2","Montane Very Wet Maritime Coastal Western Hemlock Zone"
"Trisetum cernuum","Trin.",79444,"Plantae","Tracheophyta","Liliopsida","Poales","",NA,"Poaceae","Trisetum",NA,"Trisetum cernuum","cernuum","species","MO","MO","3462744","","urn:catalog:MO:Tropicos:3462744","Paul M. Peterson;Jeffrey M. Saarela;Stephen F. Smith","Peterson 18754",NA,"2004-07-29",2004,7,29,"PRESERVED_SPECIMEN","Just below Cypress Ski Resort in Cypress Provincial Park, N of Vancouver.",NA,NA,"British Columbia","Canada","CA",NA,"","","","",NA,NA,NA,"present",NA,NA,1,NA,"native","S5 (2019)",NA,"",NA,NA,NA,NA,NA,"CWHvm2","Montane Very Wet Maritime Coastal Western Hemlock Zone"
"Tsuga heterophylla","(Raf.) Sarg.",48254,"Plantae","Tracheophyta","Pinopsida","Pinales","",NA,"Pinaceae","Tsuga",NA,"Tsuga heterophylla","","species","iNaturalist","Observations","35221367","","https://www.inaturalist.org/observations/35221367","Andy Gougherty","",NA,"2019-11-02",2019,11,2,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"John D Reynolds",NA,NA,NA,NA,NA,"CWHvm2","Montane Very Wet Maritime Coastal Western Hemlock Zone"
"Tsuga mertensiana","(Bong.) Carr.",68089,"Plantae","Tracheophyta","Pinopsida","Pinales","",NA,"Pinaceae","Tsuga",NA,"Tsuga mertensiana","","species","iNaturalist","Observations","77101540","","https://www.inaturalist.org/observations/77101540","Jessica","",NA,"2021-05-03",2021,5,3,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2000)",NA,"Jessica",NA,NA,NA,NA,NA,"CWHvm2","Montane Very Wet Maritime Coastal Western Hemlock Zone"
"Vaccinium alaskaense","Howell",126559,"Plantae","Tracheophyta","Magnoliopsida","Ericales","",NA,"Ericaceae","Vaccinium",NA,"Vaccinium alaskaense","","species","USCH","MAIN","","","5902a620-ff6d-11e2-9beb-001c23ce290f","Straley, Gerald","1757",NA,"1995-07-16",1995,7,16,"PRESERVED_SPECIMEN","West Vancouver",NA,NA,"British Columbia","Canada","CA",NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2000)",NA,"Straley, Gerald",NA,NA,NA,NA,NA,"CWHvm2","Montane Very Wet Maritime Coastal Western Hemlock Zone"
"Vaccinium cespitosum","Michx.",79470,"Plantae","Tracheophyta","Magnoliopsida","Ericales","",NA,"Ericaceae","Vaccinium",NA,"Vaccinium cespitosum","","species","iNaturalist","Observations","81813493","","https://www.inaturalist.org/observations/81813493","Cole Gaerber","",NA,"2021-06-05",2021,6,5,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",4,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2000)",NA,"Cole Gaerber",NA,NA,NA,NA,NA,"CWHvm2","Montane Very Wet Maritime Coastal Western Hemlock Zone"
"Vaccinium deliciosum","Piper",48348,"Plantae","Tracheophyta","Magnoliopsida","Ericales","",NA,"Ericaceae","Vaccinium",NA,"Vaccinium deliciosum","","species","iNaturalist","Observations","16141695","","https://www.inaturalist.org/observations/16141695","Maddie Edmonds","",NA,"2018-08-30",2018,8,30,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",26454,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2000)",NA,"glutick",NA,NA,NA,NA,NA,"CWHvm2","Montane Very Wet Maritime Coastal Western Hemlock Zone"
"Vaccinium membranaceum","Douglas ex Torr.",48347,"Plantae","Tracheophyta","Magnoliopsida","Ericales","",NA,"Ericaceae","Vaccinium",NA,"Vaccinium membranaceum","","species","iNaturalist","Observations","51754677","","https://www.inaturalist.org/observations/51754677","Taylor Justason","",NA,"2020-06-28",2020,6,28,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",11,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"Taylor Justason",NA,NA,NA,NA,NA,"CWHvm2","Montane Very Wet Maritime Coastal Western Hemlock Zone"
"Vaccinium ovalifolium","Sm.",63820,"Plantae","Tracheophyta","Magnoliopsida","Ericales","",NA,"Ericaceae","Vaccinium",NA,"Vaccinium ovalifolium","","species","E","E","20160629","","http://data.rbge.org.uk/living/20160629","Edinburgh, Howick Expedition to British Columbia (EHBC)","10",NA,"2016-08-25",2016,8,25,"LIVING_SPECIMEN","Dakota Bog (between Dakota Ridge & Mt Elphinstone)",NA,NA,"British Columbia","Canada","CA",NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"",NA,NA,NA,NA,NA,"CWHvm2","Montane Very Wet Maritime Coastal Western Hemlock Zone"
"Vaccinium oxycoccos","L.",126560,"Plantae","Tracheophyta","Magnoliopsida","Ericales","",NA,"Ericaceae","Vaccinium",NA,"Vaccinium oxycoccos","","species","iNaturalist","Observations","227570777","","https://www.inaturalist.org/observations/227570777","Andrew Simon","",NA,"2024-07-04",2024,7,4,"Human Observation","",NA,NA,"British Columbia","Canada","CA",18,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S4S5 (2015)",NA,"",NA,NA,NA,NA,NA,"CWHvm2","Montane Very Wet Maritime Coastal Western Hemlock Zone"
"Vaccinium parvifolium","Sm.",48354,"Plantae","Tracheophyta","Magnoliopsida","Ericales","",NA,"Ericaceae","Vaccinium",NA,"Vaccinium parvifolium","","species","iNaturalist","Observations","97463843","","https://www.inaturalist.org/observations/97463843","nnhenderson","",NA,"2021-10-07",2021,10,7,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",434552,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"Sean Blaney",NA,NA,NA,NA,NA,"CWHvm2","Montane Very Wet Maritime Coastal Western Hemlock Zone"
"Vaccinium uliginosum","L.",64714,"Plantae","Tracheophyta","Magnoliopsida","Ericales","",NA,"Ericaceae","Vaccinium",NA,"Vaccinium uliginosum","","species","E","E","20160634","","http://data.rbge.org.uk/living/20160634","Edinburgh, Howick Expedition to British Columbia (EHBC)","4",NA,"2016-08-25",2016,8,25,"LIVING_SPECIMEN","Dakota Bog (between Dakota Ridge & Mt Elphinstone)",NA,NA,"British Columbia","Canada","CA",NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S4 (2015)",NA,"",NA,NA,NA,NA,NA,"CWHvm2","Montane Very Wet Maritime Coastal Western Hemlock Zone"
"Vahlodea atropurpurea","(Wahlenb.) Fr. ex Hartm.",79473,"Plantae","Tracheophyta","Liliopsida","Poales","",NA,"Poaceae","Vahlodea",NA,"Vahlodea atropurpurea","","species","iNaturalist","Observations","238142822","","https://www.inaturalist.org/observations/238142822","ruiyi_zhao","",NA,"2024-08-26",2024,8,26,"Human Observation","",NA,NA,"British Columbia","Canada","CA",5,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2000)",NA,"",NA,NA,NA,NA,NA,"CWHvm2","Montane Very Wet Maritime Coastal Western Hemlock Zone"
"Valeriana sitchensis","Bong.",79477,"Plantae","Tracheophyta","Magnoliopsida","Dipsacales","",NA,"Caprifoliaceae","Valeriana",NA,"Valeriana sitchensis","","species","iNaturalist","Observations","56478168","","https://www.inaturalist.org/observations/56478168","Maddie Edmonds","",NA,"2020-08-14",2020,8,14,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"Maddie Edmonds",NA,NA,NA,NA,NA,"CWHvm2","Montane Very Wet Maritime Coastal Western Hemlock Zone"
"Veratrum viride var. eschscholzianum","Aiton",79484,"Plantae","Tracheophyta","Liliopsida","Liliales","",NA,"Melanthiaceae","Veratrum",NA,"Veratrum viride","eschscholzianum","varietas","iNaturalist","Observations","54462005","","https://www.inaturalist.org/observations/54462005","Pete Lypkie","",NA,"2020-07-26",2020,7,26,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"Jeffrey Murphy",NA,NA,NA,NA,NA,"CWHvm2","Montane Very Wet Maritime Coastal Western Hemlock Zone"
"Veronica americana","Schwein ex. Benth.",57277,"Plantae","Tracheophyta","Magnoliopsida","Lamiales","",NA,"Plantaginaceae","Veronica",NA,"Veronica americana","","species","iNaturalist","Observations","197264964","","https://www.inaturalist.org/observations/197264964","Steve Ansell","",NA,"2015-06-28",2015,6,28,"Human Observation","",NA,NA,"British Columbia","Canada","CA",25,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2000)",NA,"",NA,NA,NA,NA,NA,"CWHvm2","Montane Very Wet Maritime Coastal Western Hemlock Zone"
"Veronica officinalis","L.",129020,"Plantae","Tracheophyta","Magnoliopsida","Lamiales","",NA,"Plantaginaceae","Veronica",NA,"Veronica officinalis","","species","iNaturalist","Observations","54335051","","https://www.inaturalist.org/observations/54335051","Rand Rudland","",NA,"2020-07-25",2020,7,25,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",4,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"exotic","SNA (2001)",NA,"Rand Rudland",NA,NA,NA,NA,NA,"CWHvm2","Montane Very Wet Maritime Coastal Western Hemlock Zone"
"Veronica serpyllifolia","L.",55749,"Plantae","Tracheophyta","Magnoliopsida","Lamiales","",NA,"Plantaginaceae","Veronica",NA,"Veronica serpyllifolia","","species","iNaturalist","Observations","27188990","","https://www.inaturalist.org/observations/27188990","Robby Deans","",NA,"2019-06-16",2019,6,16,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",156,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"exotic","SNA (2000)",NA,"Robby Deans",NA,NA,NA,NA,NA,"CWHvm2","Montane Very Wet Maritime Coastal Western Hemlock Zone"
"Viburnum edule","(Michx.) Raf.",79499,"Plantae","Tracheophyta","Magnoliopsida","Dipsacales","",NA,"Viburnaceae","Viburnum",NA,"Viburnum edule","","species","E","E","E01021483","","http://data.rbge.org.uk/herb/E01021483","Edinburgh, Howick Expedition to British Columbia (EHBC)","5",NA,"2016-08-25",2016,8,25,"PRESERVED_SPECIMEN","Dakota Bog (between Dakota Ridge & Mt Elphinstone)",NA,NA,"British Columbia","Canada","CA",NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2019)",NA,"",NA,NA,NA,NA,NA,"CWHvm2","Montane Very Wet Maritime Coastal Western Hemlock Zone"
"Vicia cracca","L.",52471,"Plantae","Tracheophyta","Magnoliopsida","Fabales","",NA,"Fabaceae","Vicia",NA,"Vicia cracca","","species","iNaturalist","Observations","88488845","","https://www.inaturalist.org/observations/88488845","kristinop","",NA,"2021-07-23",2021,7,23,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",15,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"exotic","SNA (2000)",NA,"kristinop",NA,NA,NA,NA,NA,"CWHvm2","Montane Very Wet Maritime Coastal Western Hemlock Zone"
"Vinca minor","L.",55844,"Plantae","Tracheophyta","Magnoliopsida","Gentianales","",NA,"Apocynaceae","Vinca",NA,"Vinca minor","","species","iNaturalist","Observations","78509077","","https://www.inaturalist.org/observations/78509077","acpto","",NA,"2021-05-12",2021,5,12,"Human Observation","",NA,NA,"British Columbia","Canada","CA",357,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"exotic","SNA (2001)",NA,"",NA,NA,NA,NA,NA,"CWHvm2","Montane Very Wet Maritime Coastal Western Hemlock Zone"
"Viola glabella","Nutt.",71113,"Plantae","Tracheophyta","Magnoliopsida","Malpighiales","",NA,"Violaceae","Viola",NA,"Viola glabella","","species","iNaturalist","Observations","56478541","","https://www.inaturalist.org/observations/56478541","Maddie Edmonds","",NA,"2020-08-14",2020,8,14,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",1424,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S4S5 (2015)",NA,"Maddie Edmonds",NA,NA,NA,NA,NA,"CWHvm2","Montane Very Wet Maritime Coastal Western Hemlock Zone"
"Viola orbiculata","Gayer ex Holz.",71112,"Plantae","Tracheophyta","Magnoliopsida","Malpighiales","",NA,"Violaceae","Viola",NA,"Viola orbiculata","","species","iNaturalist","Observations","240013142","","https://www.inaturalist.org/observations/240013142","arial","",NA,"2024-09-01",2024,9,1,"Human Observation","",NA,NA,"British Columbia","Canada","CA",NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5",NA,"",NA,NA,NA,NA,NA,"CWHvm2","Montane Very Wet Maritime Coastal Western Hemlock Zone"
"Viola palustris","L.",79514,"Plantae","Tracheophyta","Magnoliopsida","Malpighiales","",NA,"Violaceae","Viola",NA,"Viola palustris","","species","iNaturalist","Observations","13970875","","https://www.inaturalist.org/observations/13970875","Colin Barrows","",NA,"2018-06-24",2018,6,24,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5? (2015)",NA,"Colin Barrows",NA,NA,NA,NA,NA,"CWHvm2","Montane Very Wet Maritime Coastal Western Hemlock Zone"
"Viola sempervirens","Greene",55342,"Plantae","Tracheophyta","Magnoliopsida","Malpighiales","",NA,"Violaceae","Viola",NA,"Viola sempervirens","","species","iNaturalist","Observations","88576077","","https://www.inaturalist.org/observations/88576077","Cole Gaerber","",NA,"2021-07-24",2021,7,24,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",15,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S4 (2015)",NA,"judith holm",NA,NA,NA,NA,NA,"CWHvm2","Montane Very Wet Maritime Coastal Western Hemlock Zone"
"Abies amabilis","Douglas ex J. Forbes",75240,"Plantae","Tracheophyta","Pinopsida","Pinales","",NA,"Pinaceae","Abies",NA,"Abies amabilis","","species","iNaturalist","Observations","48605781","","https://www.inaturalist.org/observations/48605781","Cole Gaerber","",NA,"2020-06-05",2020,6,5,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",26518,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"Kaichi Huang",NA,NA,NA,NA,NA,"CWHxm1","Eastern Very Dry Maritime Coastal Western Hemlock Zone"
"Abies grandis","(Douglas ex D. Don) Lindl.",63690,"Plantae","Tracheophyta","Pinopsida","Pinales","",NA,"Pinaceae","Abies",NA,"Abies grandis","","species","iNaturalist","Observations","93047422","","https://www.inaturalist.org/observations/93047422","Else Mikkelsen","",NA,"2021-08-29",2021,8,29,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",7,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"Else Mikkelsen",NA,NA,NA,NA,NA,"CWHxm1","Eastern Very Dry Maritime Coastal Western Hemlock Zone"
"Acer circinatum","Pursh",48258,"Plantae","Tracheophyta","Magnoliopsida","Sapindales","",NA,"Sapindaceae","Acer",NA,"Acer circinatum","","species","iNaturalist","Observations","37699242","","https://www.inaturalist.org/observations/37699242","Randal","",NA,"2020-01-17",2020,1,17,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"Randal",NA,NA,NA,NA,NA,"CWHxm1","Eastern Very Dry Maritime Coastal Western Hemlock Zone"
"Acer glabrum var. douglasii","Torr.",181694,"Plantae","Tracheophyta","Magnoliopsida","Sapindales","",NA,"Sapindaceae","Acer",NA,"Acer glabrum","douglasii","varietas","iNaturalist","Observations","98712556","","https://www.inaturalist.org/observations/98712556","RWorcester","",NA,"2021-10-19",2021,10,19,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",12,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"RWorcester",NA,NA,NA,NA,NA,"CWHxm1","Eastern Very Dry Maritime Coastal Western Hemlock Zone"
"Acer macrophyllum","Pursh",48227,"Plantae","Tracheophyta","Magnoliopsida","Sapindales","",NA,"Sapindaceae","Acer",NA,"Acer macrophyllum","","species","iNaturalist","Observations","93051487","","https://www.inaturalist.org/observations/93051487","Else Mikkelsen","",NA,"2021-08-29",2021,8,29,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",4,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"Else Mikkelsen",NA,NA,NA,NA,NA,"CWHxm1","Eastern Very Dry Maritime Coastal Western Hemlock Zone"
"Acer platanoides","L.",54763,"Plantae","Tracheophyta","Magnoliopsida","Sapindales","",NA,"Sapindaceae","Acer",NA,"Acer platanoides","","species","iNaturalist","Observations","60565734","","https://www.inaturalist.org/observations/60565734","John Martin","",NA,"2020-09-21",2020,9,21,"Human Observation","",NA,NA,"British Columbia","Canada","CA",NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"exotic","SNA (2019)",NA,"",NA,NA,NA,NA,NA,"CWHxm1","Eastern Very Dry Maritime Coastal Western Hemlock Zone"
